               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 467,            0.025096,            0.010698,           0.0013452,             0.94433,             0.91762,             0.94782,             0.64658,            0.019422,           0.0069795,          0.00083794,           0.0011023,           0.0011023,           0.0011023
                 468,             0.02606,            0.010264,           0.0013211,             0.95045,             0.90807,             0.94252,             0.64623,            0.019329,           0.0069502,          0.00080539,           0.0010964,           0.0010964,           0.0010964
                 469,            0.025804,            0.010921,           0.0013952,              0.9544,               0.913,             0.95011,             0.64434,            0.019421,           0.0069332,           0.0007877,           0.0010907,           0.0010907,           0.0010907
                 470,            0.025494,           0.0098951,           0.0011614,             0.96291,             0.90537,              0.9492,              0.6424,            0.019513,           0.0069676,          0.00078752,           0.0010851,           0.0010851,           0.0010851
                 471,            0.025261,            0.010163,            0.001375,             0.95954,             0.90442,             0.94749,             0.64948,            0.019521,           0.0069454,          0.00077756,           0.0010797,           0.0010797,           0.0010797
                 472,            0.024821,            0.010548,           0.0011818,             0.95306,             0.91128,             0.95122,             0.65212,              0.0192,           0.0069157,          0.00077257,           0.0010745,           0.0010745,           0.0010745
                 473,            0.024612,            0.010235,           0.0010602,             0.93787,             0.91465,             0.94725,               0.652,            0.019182,           0.0068953,           0.0007782,           0.0010695,           0.0010695,           0.0010695
                 474,            0.024684,           0.0098806,           0.0012057,              0.9476,             0.91269,             0.94762,             0.65558,            0.019161,           0.0068844,          0.00078491,           0.0010646,           0.0010646,           0.0010646
                 475,            0.025984,            0.010565,           0.0014507,             0.93443,             0.92945,             0.94898,             0.65927,            0.018911,           0.0068751,          0.00078684,           0.0010599,           0.0010599,           0.0010599
                 476,            0.025848,            0.010135,           0.0010963,             0.93841,             0.93411,             0.95577,             0.65663,            0.019115,           0.0069038,          0.00078837,           0.0010554,           0.0010554,           0.0010554
                 477,            0.025854,             0.01071,           0.0013713,             0.94524,             0.92449,             0.95366,             0.65744,            0.019331,           0.0069149,          0.00079022,           0.0010511,           0.0010511,           0.0010511
                 478,            0.025999,            0.010406,           0.0011001,             0.94286,             0.92625,             0.95839,             0.65577,            0.019218,            0.006892,          0.00079024,           0.0010469,           0.0010469,           0.0010469
                 479,            0.026821,            0.010902,           0.0016898,             0.94468,             0.92542,              0.9569,             0.65152,            0.019152,           0.0068933,          0.00079016,           0.0010429,           0.0010429,           0.0010429
                 480,            0.024661,            0.010491,          0.00095635,             0.95339,             0.92104,              0.9578,             0.64779,            0.019022,           0.0069095,          0.00078316,           0.0010391,           0.0010391,           0.0010391
                 481,            0.024671,           0.0095566,           0.0012351,             0.93715,             0.93481,             0.95802,             0.65519,            0.019138,            0.006909,          0.00078116,           0.0010355,           0.0010355,           0.0010355
                 482,             0.02452,            0.010107,           0.0012161,             0.95731,             0.91828,             0.95899,             0.65864,            0.018974,           0.0069355,          0.00078383,            0.001032,            0.001032,            0.001032
                 483,            0.025547,            0.010073,           0.0012234,             0.93363,             0.93796,             0.95697,             0.65827,            0.019038,           0.0069212,          0.00078107,           0.0010287,           0.0010287,           0.0010287
                 484,            0.024388,           0.0099195,           0.0012296,             0.94872,             0.92671,             0.95823,             0.66282,            0.018868,           0.0068923,          0.00077684,           0.0010256,           0.0010256,           0.0010256
                 485,            0.024808,           0.0098676,          0.00096197,             0.96571,             0.91269,             0.95902,             0.66043,            0.018884,           0.0068921,          0.00077956,           0.0010227,           0.0010227,           0.0010227
                 486,            0.025673,            0.010667,           0.0011979,             0.93994,             0.92835,             0.95546,             0.65795,            0.018974,           0.0068681,          0.00078526,             0.00102,             0.00102,             0.00102
                 487,            0.025634,           0.0099786,           0.0012247,              0.9491,             0.91827,             0.95534,             0.65616,            0.019029,           0.0068501,          0.00078585,           0.0010174,           0.0010174,           0.0010174
                 488,            0.023916,            0.010484,           0.0013463,             0.95899,             0.91728,             0.95722,             0.66118,            0.018758,           0.0068172,          0.00078105,            0.001015,            0.001015,            0.001015
                 489,            0.024892,           0.0098787,           0.0012214,              0.9604,             0.92003,             0.95648,             0.66156,            0.018604,           0.0067961,          0.00076766,           0.0010128,           0.0010128,           0.0010128
                 490,            0.025413,            0.010735,            0.001444,             0.95062,             0.92167,             0.95414,             0.66026,            0.018745,           0.0067865,          0.00075258,           0.0010107,           0.0010107,           0.0010107
                 491,            0.024633,            0.010304,           0.0010102,             0.96093,             0.90892,             0.95268,             0.65813,             0.01873,           0.0067745,          0.00074711,           0.0010089,           0.0010089,           0.0010089
                 492,            0.024456,           0.0095732,           0.0014843,             0.95687,             0.91759,             0.95332,             0.65913,            0.018747,           0.0067829,          0.00074837,           0.0010072,           0.0010072,           0.0010072
                 493,            0.025587,            0.010109,           0.0011059,              0.9581,              0.9174,             0.95646,             0.66451,            0.018694,           0.0067843,          0.00074979,           0.0010057,           0.0010057,           0.0010057
                 494,            0.024409,           0.0098717,          0.00087005,             0.95336,              0.9149,             0.94947,             0.65949,            0.018613,            0.006809,          0.00075495,           0.0010044,           0.0010044,           0.0010044
                 495,            0.024931,           0.0095691,           0.0013023,             0.95774,             0.91101,             0.95203,             0.66097,            0.018499,           0.0068172,          0.00075756,           0.0010032,           0.0010032,           0.0010032
                 496,            0.023721,           0.0098036,          0.00098609,             0.94457,             0.91642,             0.95056,              0.6619,            0.018367,           0.0068235,          0.00075363,           0.0010022,           0.0010022,           0.0010022
                 497,            0.023884,             0.01048,           0.0011023,             0.95121,             0.90763,             0.95607,             0.65934,            0.018576,           0.0068251,          0.00075171,           0.0010014,           0.0010014,           0.0010014
                 498,            0.025611,            0.010359,           0.0015196,             0.92908,             0.93544,             0.95613,             0.66129,            0.018607,           0.0068079,          0.00075364,           0.0010008,           0.0010008,           0.0010008
                 499,            0.024594,           0.0098627,           0.0011181,             0.95436,              0.9089,             0.95196,             0.66172,             0.01861,           0.0068008,          0.00075693,           0.0010004,           0.0010004,           0.0010004
