               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 475,            0.026196,            0.010673,           0.0015213,             0.95343,             0.92868,             0.95715,             0.65142,            0.019413,           0.0069934,          0.00077679,           0.0010599,           0.0010599,           0.0010599
                 476,             0.02631,            0.010235,          0.00094261,             0.94489,             0.92685,             0.95456,             0.65223,            0.019464,           0.0069844,          0.00076727,           0.0010554,           0.0010554,           0.0010554
                 477,            0.025849,            0.010693,            0.001341,             0.94659,             0.93191,             0.95662,             0.65791,            0.019351,           0.0069451,          0.00076083,           0.0010511,           0.0010511,           0.0010511
                 478,            0.025752,            0.010333,           0.0011897,             0.95628,             0.92598,              0.9588,             0.65242,            0.019387,           0.0069692,          0.00076139,           0.0010469,           0.0010469,           0.0010469
                 479,            0.027041,            0.010929,           0.0015273,             0.94902,             0.93289,             0.95867,             0.65377,            0.019386,           0.0069696,          0.00076172,           0.0010429,           0.0010429,           0.0010429
                 480,            0.024572,            0.010456,          0.00097463,             0.95342,             0.92944,             0.95985,             0.65634,            0.019547,           0.0069568,          0.00076124,           0.0010391,           0.0010391,           0.0010391
                 481,            0.024701,           0.0094957,           0.0012592,             0.96124,             0.92027,              0.9614,             0.65318,            0.019566,           0.0069715,           0.0007709,           0.0010355,           0.0010355,           0.0010355
                 482,            0.024766,             0.01003,           0.0013163,             0.96177,             0.91081,             0.95871,             0.65498,            0.019297,           0.0069536,          0.00078472,            0.001032,            0.001032,            0.001032
                 483,            0.025797,            0.010084,           0.0012633,             0.95431,             0.92229,             0.95656,             0.65765,            0.019317,           0.0069374,          0.00078733,           0.0010287,           0.0010287,           0.0010287
                 484,            0.024221,           0.0098771,           0.0012178,             0.95255,             0.92937,             0.96228,             0.65461,             0.01924,           0.0069418,          0.00077801,           0.0010256,           0.0010256,           0.0010256
                 485,             0.02449,             0.00987,            0.001075,             0.96022,             0.92344,             0.96479,             0.65491,            0.019283,           0.0069463,             0.00076,           0.0010227,           0.0010227,           0.0010227
                 486,            0.025444,            0.010631,           0.0011766,             0.96048,             0.92711,             0.96525,             0.65659,            0.019225,           0.0069308,           0.0007551,             0.00102,             0.00102,             0.00102
                 487,            0.025102,           0.0099396,           0.0012582,             0.94748,             0.93317,             0.96303,             0.65833,             0.01944,           0.0069242,          0.00075958,           0.0010174,           0.0010174,           0.0010174
                 488,            0.023997,            0.010482,           0.0013082,             0.95809,             0.91414,             0.95867,             0.65826,            0.019309,           0.0069089,           0.0007636,            0.001015,            0.001015,            0.001015
                 489,            0.024537,           0.0098889,           0.0012117,             0.95832,             0.90973,               0.958,             0.65823,            0.019305,           0.0069307,           0.0007614,           0.0010128,           0.0010128,           0.0010128
                 490,            0.024964,            0.010605,           0.0014134,             0.95095,             0.92237,             0.96197,             0.65738,            0.019475,           0.0069298,          0.00076245,           0.0010107,           0.0010107,           0.0010107
                 491,            0.024648,            0.010185,           0.0010151,             0.96456,             0.90871,             0.95994,             0.65539,             0.01954,           0.0069283,          0.00076464,           0.0010089,           0.0010089,           0.0010089
                 492,            0.024461,           0.0096108,           0.0013551,             0.96571,             0.91252,             0.96225,             0.65537,             0.01951,           0.0069303,          0.00076568,           0.0010072,           0.0010072,           0.0010072
                 493,            0.025038,           0.0099144,           0.0012473,             0.96878,             0.91376,             0.96323,             0.65756,            0.019442,           0.0069163,          0.00076375,           0.0010057,           0.0010057,           0.0010057
                 494,            0.024286,            0.009831,          0.00086469,             0.95866,             0.92909,             0.96433,             0.66131,            0.019302,           0.0069108,          0.00077013,           0.0010044,           0.0010044,           0.0010044
                 495,            0.024812,           0.0096402,           0.0012644,             0.96024,             0.92528,             0.96181,             0.66229,            0.019266,           0.0069243,          0.00077155,           0.0010032,           0.0010032,           0.0010032
                 496,            0.024144,            0.009794,           0.0010099,             0.95783,             0.92567,             0.96272,             0.66574,             0.01921,            0.006932,          0.00076887,           0.0010022,           0.0010022,           0.0010022
                 497,             0.02411,             0.01049,           0.0010636,             0.95856,             0.92429,              0.9636,             0.67022,             0.01908,           0.0069032,          0.00076623,           0.0010014,           0.0010014,           0.0010014
                 498,            0.024817,            0.010271,           0.0015371,             0.94886,             0.94327,             0.96603,             0.66585,            0.018855,           0.0068613,          0.00076647,           0.0010008,           0.0010008,           0.0010008
                 499,              0.0243,           0.0099342,           0.0010661,             0.96207,             0.92224,             0.96561,             0.66543,            0.018973,           0.0068758,           0.0007727,           0.0010004,           0.0010004,           0.0010004
